session_id,date,country,source_medium,landing_page,session_value_usd
ses_001508,2023-01-03,US,google/cpc,/home,32.76
ses_001509,2025-10-06,CA,affiliate,/cart,8.11
ses_001510,2023-06-24,IT,google/cpc,/home,5.29
ses_001511,2023-10-14,AU,tiktok/cpc,/product,12.68
ses_001512,2024-12-08,BR,affiliate,/home,14.28
ses_001513,2025-01-16,US,organic,/landing-sale,6.02
ses_001514,2023-02-26,BR,organic,/product,7.91
ses_001515,2023-07-15,MX,facebook/cpc,/product,1.13
ses_001516,2023-03-17,IT,email,/product,4.01
ses_001517,2025-09-29,DE,facebook/cpc,/landing-sale,8.46
ses_001518,2024-12-13,US,tiktok/cpc,/product,0.1
ses_001519,2024-06-13,IT,tiktok/cpc,/landing-sale,2.49
ses_001520,2024-11-15,IT,email,/collection,5.29
ses_001521,2025-05-31,IT,tiktok/cpc,/collection,1.66
ses_001522,2024-12-29,US,google/cpc,/landing-sale,2.39
ses_001523,2024-04-25,CA,organic,/home,11.15
ses_001524,2025-01-22,AU,organic,/cart,6.58
ses_001525,2024-05-20,US,tiktok/cpc,/cart,1.33
ses_001526,2025-06-24,BR,email,/cart,0.46
ses_001527,2024-03-06,MX,tiktok/cpc,/home,2.88
ses_001528,2024-12-25,DE,facebook/cpc,/landing-sale,1.97
ses_001529,2024-03-24,FR,affiliate,/home,0.92
ses_001530,2023-02-09,IT,google/cpc,/home,5.58
ses_001531,2023-06-02,DE,organic,/home,14.87
ses_001532,2025-10-07,DE,organic,/collection,0.91
ses_001533,2024-04-27,GB,google/cpc,/landing-sale,4.54
ses_001534,2023-08-17,ES,affiliate,/product,0.5
ses_001535,2025-09-08,GB,facebook/cpc,/collection,2.12
ses_001536,2024-07-21,MX,organic,/product,1.59
ses_001537,2025-07-17,IT,google/cpc,/cart,4.1
ses_001538,2023-07-09,DE,organic,/home,10.8
ses_001539,2025-09-14,GB,tiktok/cpc,/home,3.64
ses_001540,2023-07-10,CA,facebook/cpc,/home,4.43
ses_001541,2025-08-12,ES,organic,/home,4.68
ses_001542,2023-03-18,CA,tiktok/cpc,/home,9.17
ses_001543,2025-09-02,DE,organic,/product,3.8
ses_001544,2025-05-01,GB,tiktok/cpc,/landing-sale,3.19
ses_001545,2025-10-01,US,organic,/home,1.26
ses_001546,2023-09-13,GB,email,/collection,2.25
ses_001547,2023-07-09,IT,affiliate,/cart,3.2
ses_001548,2024-02-20,US,facebook/cpc,/cart,3.57
ses_001549,2023-01-04,MX,organic,/cart,3.96
ses_001550,2024-07-23,GB,google/cpc,/product,2.57
ses_001551,2024-04-05,ES,organic,/collection,0.09
ses_001552,2024-06-10,FR,affiliate,/home,14.81
ses_001553,2024-05-07,GB,affiliate,/product,1.69
ses_001554,2025-09-28,BR,tiktok/cpc,/landing-sale,6.84
ses_001555,2024-12-01,US,google/cpc,/product,2.02
ses_001556,2024-10-30,AU,email,/collection,3.97
ses_001557,2025-06-22,CA,google/cpc,/home,0.71
ses_001558,2024-03-27,AU,affiliate,/landing-sale,19.92
ses_001559,2025-05-08,BR,facebook/cpc,/cart,0.84
ses_001560,2023-07-29,US,email,/landing-sale,5.93
ses_001561,2023-09-21,MX,google/cpc,/product,3.6
ses_001562,2024-12-14,FR,email,/collection,16.56
ses_001563,2023-01-06,AU,organic,/product,6.16
ses_001564,2025-05-26,IT,affiliate,/home,9.85
ses_001565,2025-10-31,IT,email,/home,0.95
ses_001566,2024-09-04,MX,tiktok/cpc,/product,1.6
ses_001567,2023-08-08,BR,facebook/cpc,/collection,4.74
ses_001568,2024-03-15,FR,google/cpc,/cart,2.62
ses_001569,2025-06-14,BR,affiliate,/landing-sale,2.22
ses_001570,2024-01-11,AU,tiktok/cpc,/home,8.58
ses_001571,2023-12-27,MX,facebook/cpc,/collection,8.04
ses_001572,2024-09-13,BR,facebook/cpc,/landing-sale,2.24
ses_001573,2024-11-21,MX,email,/product,0.74
ses_001574,2023-04-08,BR,tiktok/cpc,/product,9.43
ses_001575,2024-10-08,CA,tiktok/cpc,/product,8.27
ses_001576,2024-11-07,IT,google/cpc,/product,6.53
ses_001577,2023-04-11,AU,affiliate,/cart,8.16
ses_001578,2023-10-04,IT,affiliate,/cart,2.32
ses_001579,2024-12-25,DE,tiktok/cpc,/cart,4.84
ses_001580,2023-12-29,IT,email,/cart,4.94
ses_001581,2025-05-30,IT,tiktok/cpc,/product,2.07
ses_001582,2024-09-07,MX,affiliate,/product,2.48
ses_001583,2023-12-08,GB,facebook/cpc,/collection,2.29
ses_001584,2023-06-03,BR,organic,/product,7.06
ses_001585,2023-07-07,DE,email,/collection,1.65
ses_001586,2024-11-06,FR,email,/landing-sale,4.9
ses_001587,2024-05-13,IT,facebook/cpc,/cart,0.0
ses_001588,2023-10-29,AU,organic,/landing-sale,19.37
ses_001589,2025-04-18,DE,facebook/cpc,/product,1.75
ses_001590,2024-04-27,FR,affiliate,/cart,0.48
ses_001591,2023-02-16,DE,organic,/collection,5.26
ses_001592,2025-04-05,AU,facebook/cpc,/cart,22.4
ses_001593,2023-03-17,DE,affiliate,/cart,1.35
ses_001594,2024-03-19,DE,affiliate,/home,0.32
ses_001595,2025-02-20,IT,email,/home,2.74
ses_001596,2023-04-20,DE,affiliate,/home,1.34
ses_001597,2023-03-11,BR,email,/collection,2.36
ses_001598,2025-08-12,GB,organic,/cart,1.69
ses_001599,2023-10-13,MX,affiliate,/product,1.34
ses_001600,2025-03-10,GB,email,/product,7.35
ses_001601,2023-06-24,BR,tiktok/cpc,/landing-sale,3.4
ses_001602,2023-01-09,BR,organic,/product,7.41
ses_001603,2024-09-22,GB,tiktok/cpc,/cart,1.35
ses_001604,2023-04-21,FR,google/cpc,/collection,1.6
ses_001605,2024-06-24,ES,email,/cart,12.12
ses_001606,2023-05-16,AU,organic,/product,7.48
ses_001607,2025-05-20,AU,affiliate,/landing-sale,5.23
ses_001608,2023-07-24,IT,email,/collection,9.76
ses_001609,2024-05-26,CA,google/cpc,/collection,1.63
ses_001610,2024-06-26,US,tiktok/cpc,/cart,1.39
ses_001611,2023-09-02,DE,affiliate,/product,11.3
ses_001612,2025-10-12,FR,google/cpc,/collection,6.29
ses_001613,2023-04-15,CA,tiktok/cpc,/product,1.7
ses_001614,2025-06-04,US,affiliate,/product,9.21
ses_001615,2024-08-09,MX,organic,/landing-sale,3.53
ses_001616,2025-05-29,DE,organic,/home,7.32
ses_001617,2025-03-04,DE,facebook/cpc,/landing-sale,6.29
ses_001618,2024-08-23,AU,organic,/cart,1.25
ses_001619,2023-03-09,AU,organic,/landing-sale,4.73
ses_001620,2024-08-22,ES,organic,/product,5.23
ses_001621,2023-11-17,ES,organic,/cart,5.81
ses_001622,2025-08-12,GB,organic,/collection,11.34
ses_001623,2024-08-08,AU,affiliate,/landing-sale,5.64
ses_001624,2025-02-23,AU,facebook/cpc,/cart,9.51
ses_001625,2024-04-16,US,facebook/cpc,/landing-sale,1.07
ses_001626,2025-09-01,FR,google/cpc,/collection,1.04
ses_001627,2025-09-26,MX,affiliate,/product,1.34
ses_001628,2025-04-12,GB,organic,/landing-sale,0.75
ses_001629,2025-06-23,AU,facebook/cpc,/product,0.9
ses_001630,2024-10-16,CA,organic,/collection,0.48
ses_001631,2025-01-13,GB,facebook/cpc,/home,0.81
ses_001632,2024-10-04,US,tiktok/cpc,/landing-sale,2.8
ses_001633,2023-03-04,BR,google/cpc,/collection,1.49
ses_001634,2024-10-07,AU,affiliate,/collection,0.72
ses_001635,2024-05-11,IT,facebook/cpc,/landing-sale,5.56
ses_001636,2023-04-14,US,email,/collection,11.96
ses_001637,2024-01-05,FR,organic,/collection,7.4
ses_001638,2025-04-28,BR,affiliate,/landing-sale,7.74
ses_001639,2023-06-16,DE,organic,/cart,7.08
ses_001640,2025-09-20,CA,tiktok/cpc,/cart,3.43
ses_001641,2025-01-01,DE,organic,/home,8.13
ses_001642,2023-06-12,IT,tiktok/cpc,/home,3.18
ses_001643,2024-09-10,GB,email,/landing-sale,1.61
ses_001644,2024-03-12,ES,organic,/landing-sale,0.9
ses_001645,2025-03-05,CA,google/cpc,/product,39.93
ses_001646,2023-11-11,CA,email,/product,0.48
ses_001647,2024-07-17,BR,affiliate,/home,0.39
ses_001648,2023-04-10,AU,tiktok/cpc,/product,3.88
ses_001649,2024-01-10,FR,google/cpc,/product,15.86
ses_001650,2023-01-13,BR,organic,/home,1.62
ses_001651,2024-02-23,US,affiliate,/cart,2.98
ses_001652,2025-01-24,CA,tiktok/cpc,/collection,14.02
ses_001653,2025-07-31,BR,google/cpc,/cart,6.66
ses_001654,2023-10-15,FR,organic,/collection,3.91
ses_001655,2023-07-26,BR,affiliate,/landing-sale,6.16
ses_001656,2023-02-04,DE,organic,/landing-sale,3.77
ses_001657,2023-01-28,FR,email,/collection,4.22
ses_001658,2024-01-17,US,affiliate,/collection,4.75
ses_001659,2024-07-02,IT,facebook/cpc,/home,2.95
ses_001660,2023-11-24,ES,google/cpc,/product,0.97
ses_001661,2024-09-04,GB,facebook/cpc,/home,7.37
ses_001662,2025-01-06,MX,organic,/landing-sale,1.41
ses_001663,2023-02-22,ES,tiktok/cpc,/landing-sale,4.25
ses_001664,2023-07-15,MX,google/cpc,/cart,1.0
ses_001665,2025-02-15,BR,affiliate,/collection,7.62
ses_001666,2023-05-01,CA,email,/product,3.94
ses_001667,2025-09-22,FR,email,/landing-sale,3.04
ses_001668,2025-07-27,ES,google/cpc,/collection,6.41
ses_001669,2023-01-28,ES,tiktok/cpc,/cart,4.56
ses_001670,2025-02-27,DE,affiliate,/cart,0.9
ses_001671,2025-07-20,GB,facebook/cpc,/collection,13.73
ses_001672,2023-08-02,GB,google/cpc,/home,14.06
ses_001673,2025-06-29,CA,affiliate,/cart,0.85
ses_001674,2023-06-07,GB,facebook/cpc,/home,7.62
ses_001675,2023-09-21,CA,google/cpc,/home,1.93
ses_001676,2023-09-10,ES,google/cpc,/collection,3.51
ses_001677,2025-08-25,DE,email,/home,0.44
ses_001678,2024-07-07,FR,tiktok/cpc,/collection,0.35
ses_001679,2025-02-04,CA,tiktok/cpc,/home,1.7
ses_001680,2023-10-29,MX,facebook/cpc,/home,0.75
ses_001681,2023-01-02,CA,email,/collection,1.78
ses_001682,2024-07-02,AU,affiliate,/product,4.27
ses_001683,2023-07-21,GB,google/cpc,/collection,9.9
ses_001684,2023-01-18,MX,affiliate,/home,0.55
ses_001685,2024-09-02,CA,facebook/cpc,/cart,4.55
ses_001686,2025-08-05,US,google/cpc,/product,15.95
ses_001687,2024-02-15,MX,affiliate,/product,4.75
ses_001688,2023-02-19,AU,affiliate,/collection,4.82
ses_001689,2023-03-26,CA,google/cpc,/product,4.1
ses_001690,2023-01-18,AU,email,/product,4.19
ses_001691,2025-05-04,DE,google/cpc,/collection,1.98
ses_001692,2025-10-31,GB,email,/cart,0.63
ses_001693,2023-12-12,BR,tiktok/cpc,/landing-sale,0.05
ses_001694,2023-07-26,MX,tiktok/cpc,/product,3.01
ses_001695,2024-05-15,ES,affiliate,/landing-sale,1.64
ses_001696,2024-01-25,DE,tiktok/cpc,/home,3.51
ses_001697,2025-01-15,ES,organic,/product,4.61
ses_001698,2023-07-12,CA,organic,/home,10.23
ses_001699,2023-07-03,GB,organic,/product,3.7
ses_001700,2025-04-26,ES,email,/product,2.11
ses_001701,2024-07-13,ES,email,/product,5.67
ses_001702,2023-07-17,US,tiktok/cpc,/landing-sale,12.28
ses_001703,2025-06-30,MX,tiktok/cpc,/collection,2.86
ses_001704,2023-05-10,AU,email,/landing-sale,5.2
ses_001705,2025-01-18,BR,email,/landing-sale,1.33
ses_001706,2024-01-22,GB,google/cpc,/product,3.05
ses_001707,2025-04-15,GB,google/cpc,/home,5.59
ses_001708,2023-07-25,MX,tiktok/cpc,/home,9.77
ses_001709,2024-03-30,GB,tiktok/cpc,/collection,0.67
ses_001710,2024-06-11,MX,tiktok/cpc,/cart,3.83
ses_001711,2025-07-13,AU,google/cpc,/landing-sale,2.33
ses_001712,2023-08-29,IT,tiktok/cpc,/product,2.84
ses_001713,2023-08-30,DE,tiktok/cpc,/collection,3.61
ses_001714,2023-09-21,IT,facebook/cpc,/product,0.71
ses_001715,2025-01-13,FR,google/cpc,/home,0.15
ses_001716,2025-07-28,ES,email,/product,2.91
ses_001717,2024-04-03,AU,facebook/cpc,/home,4.55
ses_001718,2023-03-29,US,affiliate,/cart,6.53
ses_001719,2023-07-31,FR,google/cpc,/collection,2.12
ses_001720,2025-08-18,ES,email,/product,14.84
ses_001721,2024-12-01,BR,affiliate,/cart,14.92
ses_001722,2025-05-05,ES,email,/cart,2.8
ses_001723,2025-10-01,ES,organic,/collection,5.87
ses_001724,2025-07-23,US,organic,/product,10.56
ses_001725,2023-06-20,US,google/cpc,/product,1.48
ses_001726,2023-06-27,FR,organic,/product,0.31
ses_001727,2023-11-07,BR,tiktok/cpc,/product,5.16
ses_001728,2025-04-09,DE,affiliate,/collection,2.78
ses_001729,2025-02-10,DE,google/cpc,/product,5.18
ses_001730,2025-02-11,IT,email,/collection,2.26
ses_001731,2024-10-26,DE,tiktok/cpc,/collection,9.44
ses_001732,2024-03-29,US,facebook/cpc,/landing-sale,1.43
ses_001733,2023-06-18,AU,email,/home,3.3
ses_001734,2024-07-26,CA,affiliate,/cart,10.34
ses_001735,2025-04-01,US,organic,/landing-sale,9.82
ses_001736,2024-07-05,FR,google/cpc,/product,8.22
ses_001737,2023-10-23,CA,facebook/cpc,/collection,17.1
ses_001738,2025-05-09,ES,facebook/cpc,/landing-sale,1.27
ses_001739,2023-09-23,ES,email,/cart,0.2
ses_001740,2023-03-21,BR,tiktok/cpc,/collection,1.03
ses_001741,2025-01-06,MX,facebook/cpc,/landing-sale,5.95
ses_001742,2024-07-07,FR,google/cpc,/landing-sale,8.02
ses_001743,2024-03-13,US,facebook/cpc,/collection,5.9
ses_001744,2025-04-03,MX,affiliate,/cart,0.92
ses_001745,2024-06-11,CA,facebook/cpc,/home,0.45
ses_001746,2024-03-16,IT,google/cpc,/cart,1.86
ses_001747,2024-01-22,US,tiktok/cpc,/collection,8.02
ses_001748,2025-05-02,BR,organic,/product,1.09
ses_001749,2024-03-09,AU,affiliate,/cart,2.47
ses_001750,2024-05-19,DE,email,/home,2.7
ses_001751,2023-06-11,FR,facebook/cpc,/collection,19.26
ses_001752,2024-05-18,FR,email,/landing-sale,7.37
ses_001753,2023-04-29,DE,affiliate,/product,1.47
ses_001754,2025-05-30,MX,email,/home,3.79
ses_001755,2023-05-01,GB,affiliate,/cart,20.08
ses_001756,2025-05-10,MX,organic,/home,5.91
ses_001757,2024-02-24,DE,affiliate,/cart,12.59
ses_001758,2025-09-15,AU,affiliate,/collection,7.57
ses_001759,2023-09-18,US,affiliate,/collection,7.54
ses_001760,2024-04-04,CA,email,/product,0.84
ses_001761,2023-12-05,BR,tiktok/cpc,/cart,1.89
ses_001762,2023-06-10,DE,email,/landing-sale,9.31
ses_001763,2023-07-24,DE,organic,/landing-sale,7.53
ses_001764,2024-01-22,IT,tiktok/cpc,/product,19.83
ses_001765,2025-04-05,AU,google/cpc,/cart,3.51
ses_001766,2025-02-18,GB,facebook/cpc,/cart,2.91
ses_001767,2024-12-16,FR,email,/product,5.38
ses_001768,2025-06-20,BR,facebook/cpc,/home,5.23
ses_001769,2024-12-10,AU,google/cpc,/product,4.18
ses_001770,2025-05-05,CA,google/cpc,/collection,11.63
ses_001771,2024-05-08,IT,affiliate,/home,4.6
ses_001772,2024-10-06,FR,facebook/cpc,/home,4.96
ses_001773,2025-09-28,US,facebook/cpc,/collection,7.13
ses_001774,2024-03-18,GB,organic,/cart,2.77
ses_001775,2025-04-27,US,organic,/landing-sale,3.82
ses_001776,2025-02-24,IT,tiktok/cpc,/home,5.02
ses_001777,2024-03-14,FR,tiktok/cpc,/product,4.52
ses_001778,2024-05-07,FR,google/cpc,/collection,6.27
ses_001779,2025-07-26,BR,affiliate,/product,1.53
ses_001780,2023-02-28,CA,google/cpc,/home,1.02
ses_001781,2024-02-24,MX,organic,/product,1.43
ses_001782,2025-07-19,AU,email,/cart,3.68
ses_001783,2025-08-02,AU,facebook/cpc,/landing-sale,6.25
ses_001784,2025-02-22,DE,organic,/landing-sale,0.48
ses_001785,2025-02-22,CA,organic,/cart,12.94
ses_001786,2024-08-26,GB,facebook/cpc,/home,10.42
ses_001787,2023-08-04,FR,organic,/collection,0.56
ses_001788,2024-10-27,GB,tiktok/cpc,/collection,5.56
ses_001789,2025-05-27,IT,google/cpc,/product,4.3
ses_001790,2025-06-10,FR,facebook/cpc,/product,2.1
ses_001791,2024-09-23,CA,email,/collection,7.76
ses_001792,2023-10-16,CA,google/cpc,/landing-sale,3.32
ses_001793,2025-01-20,CA,google/cpc,/product,15.44
ses_001794,2024-03-29,DE,facebook/cpc,/collection,1.2
ses_001795,2024-07-14,US,google/cpc,/landing-sale,5.81
ses_001796,2025-03-15,GB,affiliate,/cart,1.56
ses_001797,2023-09-05,BR,email,/collection,13.63
ses_001798,2025-01-18,DE,organic,/home,2.6
ses_001799,2023-12-31,AU,tiktok/cpc,/product,1.16
ses_001800,2024-10-29,GB,google/cpc,/collection,1.88
ses_001801,2023-05-01,US,google/cpc,/product,7.26
ses_001802,2024-04-27,DE,email,/collection,1.32
ses_001803,2024-05-25,DE,facebook/cpc,/collection,4.51
ses_001804,2023-11-21,FR,facebook/cpc,/product,1.12
ses_001805,2023-07-11,GB,facebook/cpc,/collection,8.27
ses_001806,2024-08-08,AU,tiktok/cpc,/product,1.09
ses_001807,2025-04-08,DE,google/cpc,/product,5.61
ses_001808,2025-05-20,GB,google/cpc,/landing-sale,2.68
ses_001809,2024-01-23,CA,email,/landing-sale,3.86
ses_001810,2025-07-10,FR,google/cpc,/product,10.12
ses_001811,2024-03-09,CA,organic,/product,2.27
ses_001812,2024-12-03,CA,google/cpc,/collection,7.54
ses_001813,2023-05-10,GB,organic,/cart,9.02
ses_001814,2023-07-18,CA,facebook/cpc,/home,1.05
ses_001815,2024-05-03,GB,affiliate,/cart,1.54
ses_001816,2023-10-06,GB,tiktok/cpc,/cart,14.01
ses_001817,2025-01-01,GB,facebook/cpc,/collection,8.05
ses_001818,2023-09-17,FR,google/cpc,/collection,11.03
ses_001819,2024-10-05,ES,email,/cart,4.59
ses_001820,2025-01-07,DE,facebook/cpc,/product,6.18
ses_001821,2024-03-10,US,organic,/cart,3.38
ses_001822,2024-02-19,DE,organic,/home,0.18
ses_001823,2025-04-19,US,organic,/cart,2.07
ses_001824,2025-02-11,BR,affiliate,/collection,4.13
ses_001825,2024-07-10,MX,email,/product,6.34
ses_001826,2025-09-15,FR,facebook/cpc,/home,1.72
ses_001827,2025-09-21,MX,facebook/cpc,/collection,1.02
ses_001828,2023-08-31,DE,email,/product,1.09
ses_001829,2024-09-30,BR,google/cpc,/cart,5.82
ses_001830,2024-01-17,IT,facebook/cpc,/cart,0.99
ses_001831,2023-08-25,IT,tiktok/cpc,/collection,2.22
ses_001832,2025-02-16,IT,email,/home,0.59
ses_001833,2024-09-08,IT,tiktok/cpc,/landing-sale,4.34
ses_001834,2023-12-17,AU,tiktok/cpc,/cart,0.6
ses_001835,2025-06-20,IT,tiktok/cpc,/landing-sale,2.48
ses_001836,2023-09-09,IT,email,/landing-sale,1.73
ses_001837,2025-05-27,FR,tiktok/cpc,/collection,6.95
ses_001838,2023-02-17,US,tiktok/cpc,/collection,2.56
ses_001839,2025-04-14,ES,affiliate,/product,4.07
ses_001840,2025-05-30,FR,google/cpc,/product,3.44
ses_001841,2024-07-23,BR,email,/landing-sale,1.43
ses_001842,2023-10-04,AU,google/cpc,/landing-sale,0.22
ses_001843,2024-07-26,CA,affiliate,/collection,2.5
ses_001844,2024-12-01,IT,affiliate,/collection,11.87
ses_001845,2025-03-22,AU,affiliate,/product,4.75
ses_001846,2023-05-03,CA,google/cpc,/home,2.88
ses_001847,2025-01-01,DE,facebook/cpc,/home,4.34
ses_001848,2023-03-15,DE,google/cpc,/home,0.94
ses_001849,2023-05-23,GB,facebook/cpc,/product,1.39
ses_001850,2024-01-30,DE,google/cpc,/cart,2.13
ses_001851,2024-11-26,FR,facebook/cpc,/cart,1.83
ses_001852,2024-01-11,US,organic,/home,1.54
ses_001853,2024-06-13,DE,google/cpc,/collection,17.45
ses_001854,2024-08-29,AU,email,/landing-sale,7.83
ses_001855,2023-09-20,DE,organic,/landing-sale,5.81
ses_001856,2024-10-30,IT,facebook/cpc,/home,6.06
ses_001857,2024-04-04,DE,tiktok/cpc,/home,0.4
ses_001858,2024-06-08,IT,google/cpc,/collection,0.75
ses_001859,2024-01-29,IT,facebook/cpc,/home,0.65
ses_001860,2025-08-08,MX,affiliate,/cart,0.02
ses_001861,2025-07-10,IT,tiktok/cpc,/home,3.23
ses_001862,2024-05-30,MX,facebook/cpc,/home,2.96
ses_001863,2025-10-08,ES,google/cpc,/landing-sale,2.71
ses_001864,2025-01-27,ES,email,/landing-sale,19.33
ses_001865,2024-04-16,US,affiliate,/landing-sale,6.4
ses_001866,2023-12-21,CA,google/cpc,/collection,5.59
ses_001867,2023-03-16,DE,tiktok/cpc,/product,4.79
ses_001868,2025-09-01,BR,tiktok/cpc,/home,17.59
ses_001869,2023-03-25,GB,google/cpc,/landing-sale,4.86
ses_001870,2023-03-09,DE,tiktok/cpc,/collection,2.57
ses_001871,2023-03-04,BR,organic,/product,0.05
ses_001872,2025-07-19,FR,google/cpc,/home,12.57
ses_001873,2023-03-12,DE,google/cpc,/collection,10.7
ses_001874,2025-08-23,IT,facebook/cpc,/collection,2.67
ses_001875,2025-07-02,AU,google/cpc,/home,8.55
ses_001876,2023-01-24,AU,organic,/product,3.61
ses_001877,2023-11-02,AU,facebook/cpc,/home,1.34
ses_001878,2023-03-15,US,google/cpc,/cart,7.06
ses_001879,2023-05-13,CA,organic,/home,14.5
ses_001880,2024-10-16,US,tiktok/cpc,/product,3.53
ses_001881,2023-08-13,MX,google/cpc,/product,1.74
ses_001882,2023-07-13,AU,affiliate,/collection,5.32
ses_001883,2025-10-12,CA,google/cpc,/product,7.02
ses_001884,2023-11-15,IT,email,/cart,9.51
ses_001885,2024-04-30,DE,affiliate,/collection,10.91
ses_001886,2024-01-26,GB,google/cpc,/product,0.17
ses_001887,2024-10-15,ES,email,/product,5.76
ses_001888,2025-10-23,CA,google/cpc,/collection,8.7
ses_001889,2025-09-05,FR,tiktok/cpc,/collection,10.47
ses_001890,2024-03-27,MX,tiktok/cpc,/collection,7.69
ses_001891,2024-10-21,FR,tiktok/cpc,/home,11.1
ses_001892,2025-10-29,AU,email,/product,15.8
ses_001893,2023-02-01,BR,organic,/cart,8.83
ses_001894,2023-09-15,BR,affiliate,/home,0.33
ses_001895,2023-03-21,ES,email,/product,3.79
ses_001896,2024-03-28,GB,organic,/cart,0.2
ses_001897,2025-05-13,IT,affiliate,/home,4.23
ses_001898,2023-10-28,BR,organic,/home,5.04
ses_001899,2023-04-18,DE,affiliate,/product,1.34
ses_001900,2024-07-19,MX,email,/home,0.78
ses_001901,2024-02-26,DE,email,/cart,1.23
ses_001902,2024-12-04,ES,tiktok/cpc,/landing-sale,1.61
ses_001903,2023-08-05,FR,facebook/cpc,/cart,1.64
ses_001904,2023-10-07,FR,google/cpc,/product,2.41
ses_001905,2023-10-11,MX,organic,/cart,1.78
ses_001906,2024-04-05,GB,email,/cart,2.64
ses_001907,2023-08-17,FR,facebook/cpc,/cart,0.41
ses_001908,2023-04-02,US,tiktok/cpc,/product,1.42
ses_001909,2023-06-24,FR,affiliate,/cart,2.05
ses_001910,2024-03-05,GB,tiktok/cpc,/home,1.15
ses_001911,2025-03-07,DE,affiliate,/cart,0.2
ses_001912,2023-07-08,IT,email,/home,1.63
ses_001913,2023-05-21,FR,tiktok/cpc,/cart,2.99
ses_001914,2025-06-16,FR,email,/home,1.22
ses_001915,2023-04-19,CA,email,/home,3.2
ses_001916,2025-04-04,GB,google/cpc,/landing-sale,5.34
ses_001917,2025-09-06,IT,affiliate,/product,2.3
ses_001918,2024-07-26,DE,facebook/cpc,/landing-sale,9.52
ses_001919,2024-04-04,FR,organic,/home,4.49
ses_001920,2023-02-28,CA,email,/product,5.72
ses_001921,2025-03-22,DE,affiliate,/collection,0.93
ses_001922,2023-09-17,FR,affiliate,/product,0.02
ses_001923,2024-10-27,DE,google/cpc,/home,4.11
ses_001924,2023-10-15,AU,affiliate,/product,20.87
ses_001925,2024-08-30,IT,email,/home,14.91
ses_001926,2023-03-02,ES,tiktok/cpc,/product,21.87
ses_001927,2025-03-22,MX,facebook/cpc,/landing-sale,7.01
ses_001928,2023-07-12,CA,facebook/cpc,/cart,18.2
ses_001929,2024-08-13,FR,email,/landing-sale,4.37
ses_001930,2023-05-08,AU,affiliate,/cart,3.49
ses_001931,2023-08-23,DE,facebook/cpc,/home,1.45
ses_001932,2023-02-11,US,tiktok/cpc,/landing-sale,1.99
ses_001933,2023-06-02,AU,tiktok/cpc,/product,9.2
ses_001934,2024-04-10,GB,facebook/cpc,/landing-sale,13.92
ses_001935,2025-06-24,ES,email,/landing-sale,5.48
ses_001936,2024-03-08,CA,affiliate,/collection,5.92
ses_001937,2024-04-12,ES,facebook/cpc,/collection,10.99
ses_001938,2023-04-15,US,organic,/product,1.62
ses_001939,2023-10-13,BR,organic,/landing-sale,7.24
ses_001940,2023-10-19,DE,tiktok/cpc,/collection,6.16
ses_001941,2025-05-06,US,facebook/cpc,/home,9.19
ses_001942,2024-02-13,CA,tiktok/cpc,/landing-sale,3.84
ses_001943,2023-12-04,FR,affiliate,/landing-sale,2.46
ses_001944,2024-09-21,GB,organic,/collection,1.26
ses_001945,2023-12-24,BR,facebook/cpc,/landing-sale,7.4
ses_001946,2025-10-28,DE,facebook/cpc,/collection,5.44
ses_001947,2024-05-30,MX,organic,/landing-sale,11.65
ses_001948,2024-04-25,MX,facebook/cpc,/product,3.98
ses_001949,2023-09-12,GB,organic,/landing-sale,3.4
ses_001950,2025-04-08,IT,tiktok/cpc,/cart,0.18
ses_001951,2023-01-03,BR,organic,/home,2.41
